invoice_id,subscription_id,account_id,invoice_date,amount,status
638,54,10071,2026-02-15,1042.28,paid
639,54,10071,2026-03-15,1042.28,paid
640,54,10071,2026-04-15,1042.28,paid
641,54,10071,2026-05-15,1042.28,paid
642,54,10071,2026-06-15,1042.28,paid
643,54,10071,2026-07-15,1042.28,paid
644,54,10071,2026-08-15,1042.28,paid
645,54,10071,2026-09-15,1042.28,paid
646,54,10071,2026-10-15,1042.28,paid
647,54,10071,2026-11-15,1042.28,paid
648,54,10071,2026-12-15,1042.28,paid
649,55,10072,2025-08-01,993.13,paid
650,55,10072,2025-09-01,993.13,paid
651,55,10072,2025-10-01,993.13,paid
652,55,10072,2025-11-01,993.13,paid
653,55,10072,2025-12-01,993.13,paid
654,55,10072,2026-01-01,993.13,paid
655,55,10072,2026-02-01,993.13,paid
656,55,10072,2026-03-01,993.13,paid
657,55,10072,2026-04-01,993.13,paid
658,55,10072,2026-05-01,993.13,paid
659,55,10072,2026-06-01,993.13,paid
660,55,10072,2026-07-01,993.13,paid
661,56,10074,2026-02-07,1025.1,paid
662,56,10074,2026-03-07,1025.1,paid
663,56,10074,2026-04-07,1025.1,paid
664,56,10074,2026-05-07,1025.1,paid
665,56,10074,2026-06-07,1025.1,paid
666,56,10074,2026-07-07,1025.1,paid
667,56,10074,2026-08-07,1025.1,paid
668,56,10074,2026-09-07,1025.1,paid
669,56,10074,2026-10-07,1025.1,paid
670,56,10074,2026-11-07,1025.1,paid
671,56,10074,2026-12-07,1025.1,paid
672,56,10074,2027-01-07,1025.1,paid
673,57,10075,2025-04-03,887.99,paid
674,57,10075,2025-05-03,887.99,paid
675,57,10075,2025-06-03,887.99,paid
676,57,10075,2025-07-03,887.99,paid
677,57,10075,2025-08-03,887.99,paid
678,57,10075,2025-09-03,887.99,paid
679,57,10075,2025-10-03,887.99,paid
680,57,10075,2025-11-03,887.99,paid
681,57,10075,2025-12-03,-25.0,paid
682,57,10075,2026-01-03,887.99,paid
683,57,10075,2026-02-03,887.99,paid
684,57,10075,2026-03-03,887.99,paid
685,58,10076,2025-11-14,1026.75,paid
686,58,10076,2025-12-14,1026.75,paid
687,58,10076,2026-01-14,1026.75,paid
688,58,10076,2026-02-14,1026.75,paid
689,58,10076,2026-03-14,1026.75,paid
690,58,10076,2026-04-14,1026.75,paid
691,58,10076,2026-05-14,1026.75,paid
692,58,10076,2026-06-14,1026.75,paid
693,58,10076,2026-07-14,1026.75,paid
694,58,10076,2026-08-14,1026.75,paid
695,58,10076,2026-09-14,1026.75,paid
696,58,10076,2026-10-14,1026.75,paid
697,59,10077,2025-02-06,1239.35,paid
698,59,10077,2025-03-06,1239.35,paid
699,59,10077,2025-04-06,1239.35,paid
700,59,10077,2025-05-06,1239.35,paid
701,59,10077,2025-06-06,1239.35,paid
702,59,10077,2025-07-06,1239.35,paid
703,59,10077,2025-08-06,1239.35,paid
704,59,10077,2025-09-06,1239.35,paid
705,59,10077,2025-10-06,1239.35,paid
706,59,10077,2025-11-06,1239.35,paid
707,59,10077,2025-12-06,1239.35,paid
708,59,10077,2026-01-06,1239.35,paid
709,60,10078,2025-08-01,4362.61,paid
710,60,10078,2025-09-01,4362.61,paid
711,60,10078,2025-10-01,4362.61,paid
712,60,10078,2025-11-01,4362.61,paid
713,60,10078,2025-12-01,4362.61,paid
714,60,10078,2026-01-01,4362.61,paid
715,60,10078,2026-02-01,4362.61,paid
716,60,10078,2026-03-01,4362.61,paid
717,60,10078,2026-04-01,4362.61,paid
718,60,10078,2026-05-01,4362.61,paid
719,60,10078,2026-06-01,4362.61,paid
720,60,10078,2026-07-01,4362.61,paid
721,61,10079,2025-07-09,3893.14,paid
722,61,10079,2025-08-09,3893.14,paid
723,61,10079,2025-09-09,3893.14,paid
724,61,10079,2025-10-09,3893.14,paid
725,61,10079,2025-11-09,3893.14,paid
726,61,10079,2025-12-09,3893.14,paid
727,61,10079,2026-01-09,3893.14,paid
728,61,10079,2026-02-09,3893.14,paid
729,61,10079,2026-03-09,3893.14,paid
730,61,10079,2026-04-09,3893.14,failed
731,61,10079,2026-05-09,3893.14,paid
732,61,10079,2026-06-09,3893.14,paid
733,62,10081,2026-02-13,2891.36,paid
734,62,10081,2026-03-13,2891.36,paid
735,62,10081,2026-04-13,2891.36,paid
736,62,10081,2026-05-13,2891.36,paid
737,62,10081,2026-06-13,2891.36,paid
738,62,10081,2026-07-13,2891.36,paid
739,62,10081,2026-08-13,2891.36,paid
740,62,10081,2026-09-13,2891.36,paid
741,62,10081,2026-10-13,2891.36,paid
742,62,10081,2026-11-13,2891.36,paid
743,62,10081,2026-12-13,2891.36,paid
744,62,10081,2027-01-13,2891.36,paid
745,63,10082,2025-02-25,807.3,paid
746,63,10082,2025-03-25,807.3,paid
747,63,10082,2025-04-25,807.3,paid
748,63,10082,2025-05-25,807.3,failed
749,63,10082,2025-06-25,807.3,paid
750,63,10082,2025-07-25,807.3,paid
751,63,10082,2025-08-25,807.3,paid
752,63,10082,2025-09-25,807.3,paid
753,63,10082,2025-10-25,807.3,paid
754,63,10082,2025-11-25,807.3,paid
755,63,10082,2025-12-25,807.3,paid
756,63,10082,2026-01-25,807.3,paid
757,64,10083,2025-12-21,15896.86,paid
758,64,10083,2026-01-21,15896.86,paid
759,64,10083,2026-02-21,15896.86,paid
760,64,10083,2026-03-21,15896.86,paid
761,64,10083,2026-04-21,15896.86,paid
762,64,10083,2026-05-21,15896.86,paid
763,64,10083,2026-06-21,15896.86,paid
764,64,10083,2026-07-21,15896.86,paid
765,64,10083,2026-08-21,15896.86,paid
766,64,10083,2026-09-21,15896.86,paid
767,64,10083,2026-10-21,15896.86,paid
768,64,10083,2026-11-21,15896.86,paid
769,65,10084,2025-12-12,1148.24,paid
770,65,10084,2026-01-12,1148.24,paid
771,65,10084,2026-02-12,1148.24,paid
772,65,10084,2026-03-12,1148.24,paid
773,65,10084,2026-04-12,1148.24,paid
774,65,10084,2026-05-12,1148.24,paid
775,65,10084,2026-06-12,1148.24,paid
776,65,10084,2026-07-12,1148.24,paid
777,65,10084,2026-08-12,1148.24,paid
778,65,10084,2026-09-12,1148.24,paid
779,65,10084,2026-10-12,1148.24,paid
780,65,10084,2026-11-12,1148.24,paid
781,66,10085,2025-12-05,1080.69,paid
782,66,10085,2026-01-05,1080.69,paid
783,66,10085,2026-02-05,1080.69,failed
784,66,10085,2026-03-05,1080.69,paid
785,66,10085,2026-04-05,1080.69,paid
786,66,10085,2026-05-05,1080.69,paid
787,66,10085,2026-06-05,1080.69,paid
788,66,10085,2026-07-05,1080.69,paid
789,66,10085,2026-08-05,1080.69,paid
790,66,10085,2026-09-05,1080.69,paid
791,66,10085,2026-10-05,1080.69,paid
792,66,10085,2026-11-05,1080.69,paid
793,67,10086,2025-11-03,1125.65,paid
794,67,10086,2025-12-03,1125.65,paid
795,67,10086,2026-01-03,1125.65,paid
796,67,10086,2026-02-03,1125.65,paid
797,67,10086,2026-03-03,1125.65,paid
798,67,10086,2026-04-03,1125.65,paid
799,67,10086,2026-05-03,1125.65,paid
800,67,10086,2026-06-03,1125.65,paid
801,67,10086,2026-07-03,1125.65,paid
802,67,10086,2026-08-03,1125.65,paid
803,67,10086,2026-09-03,1125.65,paid
804,67,10086,2026-10-03,1125.65,paid
805,68,10088,2025-12-01,3055.48,paid
806,68,10088,2026-01-01,3055.48,paid
807,68,10088,2026-02-01,3055.48,paid
808,68,10088,2026-03-01,3055.48,paid
809,68,10088,2026-04-01,3055.48,paid
810,68,10088,2026-05-01,3055.48,paid
811,68,10088,2026-06-01,3055.48,paid
812,68,10088,2026-07-01,3055.48,paid
813,68,10088,2026-08-01,3055.48,paid
814,68,10088,2026-09-01,3055.48,paid
815,68,10088,2026-10-01,3055.48,paid
816,68,10088,2026-11-01,3055.48,paid
817,69,10089,2025-09-13,692.1,paid
818,69,10089,2025-10-13,692.1,paid
819,69,10089,2025-11-13,692.1,paid
820,69,10089,2025-12-13,692.1,paid
821,69,10089,2026-01-13,692.1,paid
822,69,10089,2026-02-13,692.1,paid
823,69,10089,2026-03-13,692.1,paid
824,69,10089,2026-04-13,692.1,paid
825,69,10089,2026-05-13,692.1,paid
826,69,10089,2026-06-13,692.1,paid
827,69,10089,2026-07-13,692.1,paid
828,69,10089,2026-08-13,692.1,paid
829,70,10090,2025-09-11,2637.7,paid
830,70,10090,2025-10-11,2637.7,paid
831,70,10090,2025-11-11,2637.7,paid
832,70,10090,2025-12-11,2637.7,paid
833,70,10090,2026-01-11,2637.7,paid
834,70,10090,2026-02-11,2637.7,paid
835,70,10090,2026-03-11,2637.7,paid
836,70,10090,2026-04-11,2637.7,paid
837,70,10090,2026-05-11,2637.7,paid
838,70,10090,2026-06-11,2637.7,paid
839,70,10090,2026-07-11,2637.7,paid
840,70,10090,2026-08-11,2637.7,paid
841,71,10092,2025-02-23,4091.73,paid
842,71,10092,2025-03-23,4091.73,paid
843,71,10092,2025-04-23,4091.73,paid
844,71,10092,2025-05-23,4091.73,paid
845,71,10092,2025-06-23,4091.73,paid
846,71,10092,2025-07-23,4091.73,failed
847,71,10092,2025-08-23,4091.73,paid
848,71,10092,2025-09-23,4091.73,paid
849,71,10092,2025-10-23,4091.73,paid
850,71,10092,2025-11-23,4091.73,failed
851,71,10092,2025-12-23,4091.73,paid
852,71,10092,2026-01-23,4091.73,paid
853,72,10093,2025-08-18,4995.5,failed
854,72,10093,2025-09-18,4995.5,failed
855,72,10093,2025-10-18,4995.5,paid
856,72,10093,2025-11-18,4995.5,paid
857,72,10093,2025-12-18,4995.5,paid
858,72,10093,2026-01-18,4995.5,paid
859,72,10093,2026-02-18,4995.5,paid
860,72,10093,2026-03-18,4995.5,paid
861,72,10093,2026-04-18,4995.5,paid
862,72,10093,2026-05-18,4995.5,paid
863,72,10093,2026-06-18,4995.5,paid
864,72,10093,2026-07-18,4995.5,paid
865,73,10094,2025-06-29,1241.81,failed
866,73,10094,2025-07-29,1241.81,paid
867,73,10094,2025-08-29,1241.81,paid
868,73,10094,2025-09-29,1241.81,paid
869,73,10094,2025-10-29,1241.81,paid
870,73,10094,2025-11-29,1241.81,paid
871,73,10094,2025-12-29,1241.81,paid
872,73,10094,2026-01-29,1241.81,paid
873,73,10094,2026-02-28,1241.81,paid
874,73,10094,2026-03-29,1241.81,paid
875,73,10094,2026-04-29,1241.81,paid
876,73,10094,2026-05-29,1241.81,paid
877,74,10095,2025-07-28,728.74,paid
878,74,10095,2025-08-28,728.74,paid
879,74,10095,2025-09-28,728.74,paid
880,74,10095,2025-10-28,728.74,paid
881,74,10095,2025-11-28,728.74,paid
882,74,10095,2025-12-28,728.74,paid
883,74,10095,2026-01-28,728.74,paid
884,74,10095,2026-02-28,728.74,paid
885,74,10095,2026-03-28,728.74,paid
886,74,10095,2026-04-28,728.74,paid
887,74,10095,2026-05-28,728.74,paid
888,74,10095,2026-06-28,728.74,paid
889,75,10096,2026-01-14,4723.99,paid
890,75,10096,2026-02-14,4723.99,paid
891,75,10096,2026-03-14,4723.99,paid
892,75,10096,2026-04-14,4723.99,failed
893,75,10096,2026-05-14,4723.99,paid
894,75,10096,2026-06-14,4723.99,paid
895,75,10096,2026-07-14,4723.99,paid
896,75,10096,2026-08-14,4723.99,paid
897,75,10096,2026-09-14,4723.99,paid
898,75,10096,2026-10-14,4723.99,paid
899,75,10096,2026-11-14,4723.99,paid
900,75,10096,2026-12-14,4723.99,paid
901,76,10097,2025-03-24,1094.17,paid
902,76,10097,2025-04-24,1094.17,paid
903,76,10097,2025-05-24,1094.17,paid
904,76,10097,2025-06-24,1094.17,paid
905,76,10097,2025-07-24,1094.17,paid
906,76,10097,2025-08-24,1094.17,paid
907,76,10097,2025-09-24,1094.17,paid
908,76,10097,2025-10-24,1094.17,paid
909,76,10097,2025-11-24,1094.17,paid
910,76,10097,2025-12-24,1094.17,paid
911,76,10097,2026-01-24,1094.17,paid
912,76,10097,2026-02-24,1094.17,paid
913,77,10098,2026-02-02,806.15,paid
914,77,10098,2026-03-02,806.15,paid
915,77,10098,2026-04-02,806.15,paid
916,77,10098,2026-05-02,806.15,paid
917,77,10098,2026-06-02,806.15,paid
918,77,10098,2026-07-02,806.15,paid
919,77,10098,2026-08-02,806.15,paid
920,77,10098,2026-09-02,806.15,paid
921,77,10098,2026-10-02,806.15,paid
922,77,10098,2026-11-02,806.15,paid
923,77,10098,2026-12-02,806.15,paid
924,77,10098,2027-01-02,806.15,paid
925,78,10099,2025-10-04,886.32,paid
926,78,10099,2025-11-04,886.32,failed
927,78,10099,2025-12-04,886.32,paid
928,78,10099,2026-01-04,886.32,paid
929,78,10099,2026-02-04,886.32,paid
930,78,10099,2026-03-04,886.32,paid
931,78,10099,2026-04-04,886.32,paid
932,78,10099,2026-05-04,886.32,paid
933,78,10099,2026-06-04,886.32,paid
934,78,10099,2026-07-04,886.32,paid
935,78,10099,2026-08-04,886.32,paid
936,78,10099,2026-09-04,886.32,paid
937,79,10101,2025-09-08,17756.8,paid
938,79,10101,2025-10-08,17756.8,paid
939,79,10101,2025-11-08,17756.8,paid
940,79,10101,2025-12-08,17756.8,paid
941,79,10101,2026-01-08,17756.8,paid
942,79,10101,2026-02-08,17756.8,paid
943,79,10101,2026-03-08,17756.8,paid
944,79,10101,2026-04-08,17756.8,paid
945,79,10101,2026-05-08,17756.8,paid
946,79,10101,2026-06-08,17756.8,failed
947,79,10101,2026-07-08,17756.8,paid
948,79,10101,2026-08-08,17756.8,paid
949,80,10102,2025-09-16,3337.55,paid
950,80,10102,2025-10-16,3337.55,paid
951,80,10102,2025-11-16,3337.55,paid
952,80,10102,2025-12-16,3337.55,paid
953,80,10102,2026-01-16,3337.55,paid
954,80,10102,2026-02-16,3337.55,paid
955,80,10102,2026-03-16,3337.55,paid
956,80,10102,2026-04-16,3337.55,paid
957,80,10102,2026-05-16,3337.55,paid
958,80,10102,2026-06-16,3337.55,paid
959,80,10102,2026-07-16,3337.55,paid
960,80,10102,2026-08-16,3337.55,paid
961,81,10103,2025-05-16,821.62,paid
962,81,10103,2025-06-16,821.62,paid
963,81,10103,2025-07-16,821.62,paid
964,81,10103,2025-08-16,821.62,paid
965,81,10103,2025-09-16,821.62,paid
966,81,10103,2025-10-16,821.62,paid
967,81,10103,2025-11-16,821.62,paid
968,81,10103,2025-12-16,821.62,paid
969,81,10103,2026-01-16,821.62,paid
970,81,10103,2026-02-16,821.62,paid
971,81,10103,2026-03-16,821.62,paid
972,81,10103,2026-04-16,821.62,paid
973,82,10104,2025-11-05,15803.66,paid
974,82,10104,2025-12-05,15803.66,paid
975,82,10104,2026-01-05,15803.66,paid
976,82,10104,2026-02-05,15803.66,paid
977,82,10104,2026-03-05,15803.66,paid
978,82,10104,2026-04-05,15803.66,paid
979,82,10104,2026-05-05,15803.66,paid
980,82,10104,2026-06-05,15803.66,paid
981,82,10104,2026-07-05,15803.66,paid
982,82,10104,2026-08-05,15803.66,paid
983,82,10104,2026-09-05,15803.66,paid
984,82,10104,2026-10-05,15803.66,paid
985,83,10105,2025-02-24,4907.7,paid
986,83,10105,2025-03-24,4907.7,paid
987,83,10105,2025-04-24,4907.7,paid
988,83,10105,2025-05-24,4907.7,failed
989,83,10105,2025-06-24,4907.7,paid
990,83,10105,2025-07-24,4907.7,paid
991,83,10105,2025-08-24,4907.7,paid
992,83,10105,2025-09-24,4907.7,paid
993,83,10105,2025-10-24,4907.7,paid
994,83,10105,2025-11-24,4907.7,failed
995,83,10105,2025-12-24,4907.7,paid
996,83,10105,2026-01-24,4907.7,paid
997,84,10107,2025-07-12,4884.72,paid
998,84,10107,2025-08-12,4884.72,paid
999,84,10107,2025-09-12,4884.72,paid
1000,84,10107,2025-10-12,4884.72,paid
1001,84,10107,2025-11-12,4884.72,paid
1002,84,10107,2025-12-12,4884.72,paid
1003,84,10107,2026-01-12,4884.72,paid
1004,84,10107,2026-02-12,4884.72,paid
1005,84,10107,2026-03-12,4884.72,paid
1006,84,10107,2026-04-12,4884.72,paid
1007,84,10107,2026-05-12,4884.72,paid
1008,84,10107,2026-06-12,4884.72,paid
1009,85,10108,2025-10-27,845.64,paid
1010,85,10108,2025-11-27,845.64,paid
1011,85,10108,2025-12-27,845.64,paid
1012,85,10108,2026-01-27,845.64,paid
1013,85,10108,2026-02-27,845.64,paid
1014,85,10108,2026-03-27,845.64,paid
1015,85,10108,2026-04-27,845.64,paid
1016,85,10108,2026-05-27,845.64,paid
1017,85,10108,2026-06-27,845.64,paid
1018,85,10108,2026-07-27,845.64,failed
1019,85,10108,2026-08-27,845.64,paid
1020,85,10108,2026-09-27,845.64,paid
1021,86,10109,2025-09-05,928.47,paid
1022,86,10109,2025-10-05,928.47,paid
1023,86,10109,2025-11-05,928.47,paid
1024,86,10109,2025-12-05,928.47,paid
1025,86,10109,2026-01-05,928.47,paid
1026,86,10109,2026-02-05,928.47,paid
1027,86,10109,2026-03-05,928.47,paid
1028,86,10109,2026-04-05,928.47,paid
1029,86,10109,2026-05-05,928.47,paid
1030,86,10109,2026-06-05,928.47,paid
1031,86,10109,2026-07-05,928.47,paid
1032,86,10109,2026-08-05,928.47,paid
1033,87,10111,2025-04-15,3299.15,paid
1034,87,10111,2025-05-15,3299.15,paid
1035,87,10111,2025-06-15,3299.15,paid
1036,87,10111,2025-07-15,3299.15,paid
1037,87,10111,2025-08-15,3299.15,paid
1038,87,10111,2025-09-15,3299.15,paid
1039,87,10111,2025-10-15,3299.15,failed
1040,87,10111,2025-11-15,3299.15,paid
1041,87,10111,2025-12-15,3299.15,paid
1042,87,10111,2026-01-15,3299.15,paid
1043,87,10111,2026-02-15,3299.15,paid
1044,87,10111,2026-03-15,3299.15,paid
1045,88,10112,2025-04-18,798.96,paid
1046,88,10112,2025-05-18,798.96,paid
1047,88,10112,2025-06-18,798.96,paid
1048,88,10112,2025-07-18,798.96,paid
1049,88,10112,2025-08-18,798.96,paid
1050,88,10112,2025-09-18,798.96,paid
1051,88,10112,2025-10-18,798.96,paid
1052,88,10112,2025-11-18,798.96,paid
1053,88,10112,2025-12-18,798.96,paid
1054,88,10112,2026-01-18,798.96,paid
1055,88,10112,2026-02-18,798.96,paid
1056,88,10112,2026-03-18,798.96,paid
1057,89,10113,2025-03-25,1296.93,paid
1058,89,10113,2025-04-25,1296.93,paid
1059,89,10113,2025-05-25,1296.93,paid
1060,89,10113,2025-06-25,1296.93,paid
1061,89,10113,2025-07-25,1296.93,paid
1062,89,10113,2025-08-25,1296.93,paid
1063,89,10113,2025-09-25,1296.93,paid
1064,89,10113,2025-10-25,1296.93,paid
1065,89,10113,2025-11-25,1296.93,paid
1066,89,10113,2025-12-25,1296.93,paid
1067,89,10113,2026-01-25,1296.93,paid
1068,89,10113,2026-02-25,1296.93,paid
1069,90,10115,2026-01-09,707.1,paid
1070,90,10115,2026-02-09,707.1,paid
1071,90,10115,2026-03-09,707.1,paid
1072,90,10115,2026-04-09,707.1,failed
1073,90,10115,2026-05-09,707.1,paid
1074,90,10115,2026-06-09,707.1,paid
1075,90,10115,2026-07-09,707.1,paid
1076,90,10115,2026-08-09,707.1,paid
1077,90,10115,2026-09-09,707.1,paid
1078,90,10115,2026-10-09,707.1,paid
1079,90,10115,2026-11-09,707.1,paid
1080,90,10115,2026-12-09,707.1,paid
1081,91,10116,2026-01-17,9559.13,paid
1082,91,10116,2026-02-17,9559.13,paid
1083,91,10116,2026-03-17,9559.13,paid
1084,91,10116,2026-04-17,9559.13,paid
1085,91,10116,2026-05-17,9559.13,paid
1086,91,10116,2026-06-17,9559.13,paid
1087,91,10116,2026-07-17,9559.13,paid
1088,91,10116,2026-08-17,9559.13,paid
1089,91,10116,2026-09-17,9559.13,paid
1090,91,10116,2026-10-17,9559.13,paid
1091,91,10116,2026-11-17,9559.13,paid
1092,91,10116,2026-12-17,9559.13,paid
1093,92,10120,2025-05-04,4578.66,paid
1094,92,10120,2025-06-04,4578.66,paid
1095,92,10120,2025-07-04,4578.66,paid
1096,92,10120,2025-08-04,4578.66,paid
1097,92,10120,2025-09-04,4578.66,paid
1098,92,10120,2025-10-04,4578.66,paid
1099,92,10120,2025-11-04,4578.66,paid
1100,92,10120,2025-12-04,4578.66,paid
1101,92,10120,2026-01-04,4578.66,paid
1102,92,10120,2026-02-04,4578.66,paid
1103,92,10120,2026-03-04,4578.66,paid
1104,92,10120,2026-04-04,4578.66,paid
1105,93,10122,2025-04-23,4200.55,paid
1106,93,10122,2025-05-23,4200.55,paid
1107,93,10122,2025-06-23,4200.55,paid
1108,93,10122,2025-07-23,4200.55,paid
1109,93,10122,2025-08-23,4200.55,paid
1110,93,10122,2025-09-23,4200.55,failed
1111,93,10122,2025-10-23,4200.55,paid
1112,93,10122,2025-11-23,4200.55,paid
1113,93,10122,2025-12-23,4200.55,paid
1114,93,10122,2026-01-23,4200.55,paid
1115,93,10122,2026-02-23,4200.55,paid
1116,93,10122,2026-03-23,4200.55,paid
1117,94,10123,2025-06-06,1064.35,paid
1118,94,10123,2025-07-06,1064.35,paid
1119,94,10123,2025-08-06,1064.35,paid
1120,94,10123,2025-09-06,1064.35,paid
1121,94,10123,2025-10-06,1064.35,paid
1122,94,10123,2025-11-06,1064.35,paid
1123,94,10123,2025-12-06,1064.35,paid
1124,94,10123,2026-01-06,1064.35,paid
1125,94,10123,2026-02-06,1064.35,paid
1126,94,10123,2026-03-06,1064.35,paid
1127,94,10123,2026-04-06,1064.35,paid
1128,94,10123,2026-05-06,1064.35,paid
1129,95,10124,2025-06-02,945.12,paid
1130,95,10124,2025-07-02,945.12,paid
1131,95,10124,2025-08-02,945.12,paid
1132,95,10124,2025-09-02,945.12,paid
1133,95,10124,2025-10-02,945.12,paid
1134,95,10124,2025-11-02,945.12,paid
1135,95,10124,2025-12-02,945.12,paid
1136,95,10124,2026-01-02,945.12,paid
1137,95,10124,2026-02-02,945.12,paid
1138,95,10124,2026-03-02,945.12,paid
1139,95,10124,2026-04-02,945.12,paid
1140,95,10124,2026-05-02,945.12,paid
1141,96,10125,2025-08-13,1019.49,paid
1142,96,10125,2025-09-13,1019.49,failed
1143,96,10125,2025-10-13,1019.49,paid
1144,96,10125,2025-11-13,1019.49,paid
1145,96,10125,2025-12-13,1019.49,paid
1146,96,10125,2026-01-13,1019.49,paid
1147,96,10125,2026-02-13,1019.49,paid
1148,96,10125,2026-03-13,1019.49,paid
1149,96,10125,2026-04-13,1019.49,failed
1150,96,10125,2026-05-13,1019.49,paid
1151,96,10125,2026-06-13,1019.49,paid
1152,96,10125,2026-07-13,1019.49,paid
1153,97,10127,2026-01-14,983.04,paid
1154,97,10127,2026-02-14,983.04,paid
1155,97,10127,2026-03-14,983.04,paid
1156,97,10127,2026-04-14,983.04,paid
1157,97,10127,2026-05-14,983.04,paid
1158,97,10127,2026-06-14,983.04,paid
1159,97,10127,2026-07-14,983.04,paid
1160,97,10127,2026-08-14,983.04,paid
1161,97,10127,2026-09-14,983.04,paid
1162,97,10127,2026-10-14,983.04,paid
1163,97,10127,2026-11-14,983.04,paid
1164,97,10127,2026-12-14,983.04,paid
1165,98,10128,2025-06-30,1250.71,paid
1166,98,10128,2025-07-30,1250.71,paid
1167,98,10128,2025-08-30,1250.71,paid
1168,98,10128,2025-09-30,1250.71,paid
1169,98,10128,2025-10-30,1250.71,paid
1170,98,10128,2025-11-30,1250.71,paid
1171,98,10128,2025-12-30,1250.71,paid
1172,98,10128,2026-01-30,1250.71,paid
1173,98,10128,2026-02-28,1250.71,paid
1174,98,10128,2026-03-30,1250.71,paid
1175,98,10128,2026-04-30,1250.71,paid
1176,98,10128,2026-05-30,1250.71,paid
1177,99,10129,2025-10-03,913.73,paid
1178,99,10129,2025-11-03,913.73,paid
1179,99,10129,2025-12-03,913.73,paid
1180,99,10129,2026-01-03,913.73,paid
1181,99,10129,2026-02-03,913.73,paid
1182,99,10129,2026-03-03,913.73,paid
1183,99,10129,2026-04-03,913.73,paid
1184,99,10129,2026-05-03,913.73,paid
1185,99,10129,2026-06-03,913.73,failed
1186,99,10129,2026-07-03,913.73,paid
1187,99,10129,2026-08-03,913.73,paid
1188,99,10129,2026-09-03,913.73,paid
1189,100,10130,2026-02-04,4825.68,paid
1190,100,10130,2026-03-04,4825.68,paid
1191,100,10130,2026-04-04,4825.68,paid
1192,100,10130,2026-05-04,4825.68,paid
1193,100,10130,2026-06-04,4825.68,paid
1194,100,10130,2026-07-04,4825.68,paid
1195,100,10130,2026-08-04,4825.68,paid
1196,100,10130,2026-09-04,4825.68,paid
1197,100,10130,2026-10-04,4825.68,paid
1198,100,10130,2026-11-04,4825.68,failed
1199,100,10130,2026-12-04,4825.68,paid
1200,100,10130,2027-01-04,4825.68,paid
1201,101,10131,2025-08-23,1046.17,paid
1202,101,10131,2025-09-23,1046.17,paid
1203,101,10131,2025-10-23,1046.17,paid
1204,101,10131,2025-11-23,1046.17,paid
1205,101,10131,2025-12-23,1046.17,paid
1206,101,10131,2026-01-23,1046.17,paid
1207,101,10131,2026-02-23,1046.17,paid
1208,101,10131,2026-03-23,1046.17,paid
1209,101,10131,2026-04-23,1046.17,paid
1210,101,10131,2026-05-23,1046.17,paid
1211,101,10131,2026-06-23,1046.17,paid
1212,101,10131,2026-07-23,1046.17,paid
1213,102,10133,2025-04-24,3317.74,paid
1214,102,10133,2025-05-24,3317.74,paid
1215,102,10133,2025-06-24,3317.74,paid
1216,102,10133,2025-07-24,3317.74,paid
1217,102,10133,2025-08-24,3317.74,paid
1218,102,10133,2025-09-24,3317.74,paid
1219,102,10133,2025-10-24,3317.74,paid
1220,102,10133,2025-11-24,3317.74,paid
1221,102,10133,2025-12-24,3317.74,paid
1222,102,10133,2026-01-24,3317.74,paid
1223,102,10133,2026-02-24,3317.74,paid
1224,102,10133,2026-03-24,3317.74,failed
1225,103,10134,2026-02-24,948.51,paid
1226,103,10134,2026-03-24,948.51,paid
1227,103,10134,2026-04-24,948.51,paid
1228,103,10134,2026-05-24,948.51,paid
1229,103,10134,2026-06-24,948.51,paid
1230,103,10134,2026-07-24,948.51,paid
1231,103,10134,2026-08-24,948.51,paid
1232,103,10134,2026-09-24,948.51,failed
1233,103,10134,2026-10-24,948.51,paid
1234,103,10134,2026-11-24,948.51,paid
1235,103,10134,2026-12-24,948.51,paid
1236,103,10134,2027-01-24,948.51,paid
1237,104,10135,2025-08-29,3823.42,paid
1238,104,10135,2025-09-29,3823.42,paid
1239,104,10135,2025-10-29,3823.42,paid
1240,104,10135,2025-11-29,3823.42,paid
1241,104,10135,2025-12-29,3823.42,paid
1242,104,10135,2026-01-29,3823.42,paid
1243,104,10135,2026-02-28,3823.42,paid
1244,104,10135,2026-03-29,3823.42,paid
1245,104,10135,2026-04-29,3823.42,paid
1246,104,10135,2026-05-29,3823.42,paid
1247,104,10135,2026-06-29,3823.42,paid
1248,104,10135,2026-07-29,3823.42,failed
1249,105,10137,2025-09-12,17304.39,failed
1250,105,10137,2025-10-12,17304.39,paid
1251,105,10137,2025-11-12,17304.39,paid
1252,105,10137,2025-12-12,17304.39,paid
1253,105,10137,2026-01-12,17304.39,paid
1254,105,10137,2026-02-12,17304.39,paid
1255,105,10137,2026-03-12,17304.39,paid
1256,105,10137,2026-04-12,17304.39,paid
1257,105,10137,2026-05-12,17304.39,paid
1258,105,10137,2026-06-12,17304.39,paid
1259,105,10137,2026-07-12,17304.39,paid
1260,105,10137,2026-08-12,17304.39,paid
1261,106,10138,2026-02-07,3297.73,paid
1262,106,10138,2026-03-07,3297.73,paid
1263,106,10138,2026-04-07,3297.73,paid
1264,106,10138,2026-05-07,3297.73,paid
1265,106,10138,2026-06-07,3297.73,paid
1266,106,10138,2026-07-07,3297.73,paid
1267,106,10138,2026-08-07,3297.73,paid
1268,106,10138,2026-09-07,3297.73,paid
